958104000,"Mostly cloudy until evening.",958124947,958176455,0.31,0.0001,0.0029,958129200,0.1,"rain",61.72,958118400,77.36,0.67,4.89,9.66,
958190400,"Heavy rain in the evening.",958211290,958262914,0.35,0.0244,0.2614,958269600,1,"rain",57.26,958212000,82.99,0.79,2.98,7.75,
,,,,,,,,,,,,,,,,
958363200,"Partly cloudy starting in the afternoon, continuing until evening.",958383980,958435829,0.42,0,0,null,0,null,48.02,958384800,65.26,0.45,8.15,9.79,
958449600,"Mostly cloudy starting in the afternoon.",958470327,958522286,0.45,0,0,null,0,null,46.86,958471200,67.86,0.51,3.54,9.67,
958536000,"Light rain in the morning.",958556676,958608742,0.48,0.0036,0.0264,958554000,1,"rain",54,958557600,77.46,0.71,5.54,9.16,
958622400,"Rain overnight.",958643027,958695197,0.52,0.0051,0.1109,958705200,0.29,"rain",54.95,958694400,81.75,0.8,8.49,7.72,
958708800,"Heavy rain until afternoon.",958729379,958781652,0.55,0.0273,0.2656,958752000,1,"rain",48.26,958791600,69.62,0.93,8.73,7.79,
958795200,"Rain until afternoon.",958815733,958868107,0.57,0.0122,0.0847,958824000,1,"rain",47.88,958820400,56.81,0.95,8.22,7.05,
958881600,"Light rain until afternoon.",958902088,958954560,0.6,0.0036,0.015,958928400,1,"rain",51.5,958903200,57.56,0.96,4.24,7.27,
958968000,"Light rain starting in the afternoon, continuing until evening.",958988446,959041013,0.63,0.0051,0.0345,959018400,1,"rain",52.88,958993200,57.37,0.95,6.27,6.85,
959054400,"Rain overnight.",959074805,959127465,0.66,0.0009,0.0139,959130000,0.88,"rain",53.77,959072400,65.19,0.89,6.37,6.43,
959140800,"Rain in the evening.",959161165,959213917,0.69,0.026,0.1739,959220000,1,"rain",57.22,959140800,81.63,0.76,4.26,7.55,
959227200,"Partly cloudy until evening.",959247528,959300367,0.73,0.0003,0.0036,959248800,0.36,"rain",56.23,959245200,74.75,0.66,8.22,7.99,
959313600,"Partly cloudy in the evening.",959333892,959386816,0.76,0,0,null,0,null,55.28,959331600,76.61,0.52,8.58,9.67,
959400000,"Light rain starting in the afternoon, continuing until evening.",959420258,959473265,0.79,0.0027,0.0203,959457600,0.88,"rain",54.24,959421600,64.51,0.75,3.13,9.21,
959486400,"Light rain in the evening.",959506626,959559712,0.82,0.002,0.0169,959565600,1,"rain",53.34,959508000,67.18,0.74,3.01,9.14,
959572800,"Mostly cloudy throughout the day.",959592996,959646159,0.86,0.0003,0.0064,959572800,0.64,"rain",53.55,959655600,64.53,0.69,10.53,10,
959659200,"Mostly cloudy throughout the day.",959679367,959732604,0.89,0,0,null,0,null,51.18,959742000,68.64,0.72,9.73,9.74,
959745600,"Overcast until afternoon.",959765741,959819048,0.93,0,0,null,0,null,51.9,959756400,83.71,0.69,1.99,9.64,
959832000,"Partly cloudy starting in the afternoon.",959852116,959905491,0.96,0.0001,0.0021,959904000,0.21,"rain",57.14,959853600,87.62,0.72,5.64,8.1,
959918400,"Partly cloudy starting in the afternoon.",959938493,959991933,0.01,0.0001,0.003,959994000,0.3,"rain",66.4,959940000,92.34,0.68,7.54,5.96,
960004800,"Windy in the morning.",960024872,960078373,0.04,0,0,null,0,null,63.58,960087600,76.69,0.55,7.13,9.64,
960091200,"Mostly cloudy starting in the afternoon.",960111253,960164813,0.08,0,0,null,0,null,52.74,960112800,74.69,0.63,4.61,9.54,
960177600,"Mostly cloudy throughout the day.",960197636,960251250,0.12,0,0,null,0,null,57.9,960192000,67.06,0.72,10.3,9.73,
960264000,"Rain until afternoon, starting again overnight.",960284020,960337687,0.16,0.0153,0.1153,960289200,1,"rain",55.08,960346800,72.78,0.87,9.37,8.06,
,,,,,,,,,,,,,,,,
960436800,"Partly cloudy throughout the day.",960456795,960510556,0.23,0,0,null,0,null,56.05,960458400,82.06,0.62,8.8,9.6,
960523200,"Partly cloudy in the morning.",960543185,960596988,0.27,0,0,null,0,null,64.59,960544800,89.55,0.6,9.34,9.6,
960609600,"Clear throughout the day.",960629577,960683418,0.3,0,0,null,0,null,68.23,960631200,91.69,0.62,9.07,8.3,
960696000,"Partly cloudy starting in the afternoon.",960715972,960769848,0.33,0.0213,0.5122,960768000,1,"rain",65.84,960768000,93.5,0.65,8.13,6.74,
960782400,"Rain in the evening.",960802368,960856275,0.37,0.0067,0.0735,960865200,1,"rain",59.49,960865200,84.16,0.77,1.11,8.62,
960868800,"Light rain overnight.",960888765,960942701,0.4,0.0027,0.0564,960868800,1,"rain",56.8,960951600,63.33,0.9,7.63,7.8,
960955200,"Light rain in the morning and overnight.",960975165,961029125,0.43,0.0047,0.048,960962400,0.79,"rain",57.22,960955200,77.35,0.94,6.36,5.46,
961041600,"Light rain overnight.",961061567,961115548,0.46,0.0015,0.01,961041600,1,"rain",59.66,961059600,81.33,0.9,2.58,4.31,
961128000,"Partly cloudy throughout the day.",961147970,961201969,0.49,0.0023,0.0473,961128000,1,"rain",69.54,961146000,86.3,0.8,9.94,9.24,
961214400,"Rain in the evening.",961234375,961288388,0.52,0.0112,0.1699,961279200,0.63,"rain",71.93,961286400,89.96,0.74,8.01,9.01,
961300800,"Heavy rain in the evening.",961320782,961374805,0.55,0.0471,0.3828,961369200,1,"rain",68.45,961372800,78.09,0.81,4.7,8.99,
961387200,"Mostly cloudy throughout the day.",961407191,961461221,0.58,0.0009,0.0192,961387200,0.49,"rain",62.52,961470000,77.34,0.81,5.71,8.11,
961473600,"Partly cloudy starting in the afternoon, continuing until evening.",961493602,961547634,0.61,0.0002,0.0036,961495200,0.36,"rain",57.58,961495200,82.28,0.67,3.79,9.39,
961560000,"Heavy rain overnight.",961580014,961634046,0.64,0.0091,0.203,961642800,1,"rain",64,961578000,80.32,0.75,8.99,9.08,
961646400,"Light rain in the morning.",961666428,961720456,0.68,0.0215,0.3293,961646400,1,"rain",70,961668000,84.38,0.78,9.18,8.67,
961732800,"Partly cloudy in the afternoon.",961752844,961806865,0.71,0,0,null,0,null,66.82,961754400,83.27,0.61,5.54,9.55,
961819200,"Partly cloudy throughout the day.",961839262,961893271,0.74,0,0,null,0,null,63.45,961837200,86.74,0.67,4.6,9.38,
961905600,"Partly cloudy throughout the day.",961925681,961979675,0.77,0,0,null,0,null,69.71,961923600,89.5,0.73,8.18,8.35,
961992000,"Rain in the morning.",962012102,962066078,0.81,0.0191,0.23,962002800,1,"rain",69.75,962006400,90.11,0.75,7.49,8.24,
962078400,"Partly cloudy throughout the day.",962098525,962152479,0.84,0.012,0.2858,962150400,0.88,"rain",66.77,962150400,86.38,0.71,8.81,8.9,
962164800,"Rain in the evening.",962184949,962238877,0.88,0.0073,0.1061,962233200,1,"rain",64.96,962244000,79.61,0.76,3.06,8.91,
962251200,"Light rain in the morning.",962271375,962325274,0.92,0.0013,0.0153,962276400,0.83,"rain",64.78,962265600,76.09,0.81,0.98,8.6,
962337600,"Partly cloudy starting in the afternoon.",962357802,962411669,0.96,0.0002,0.0051,962344800,0.51,"rain",62.1,962355600,79.6,0.62,7.4,9.12,
962424000,"Partly cloudy starting in the afternoon, continuing until evening.",962444231,962498062,0.99,0,0,null,0,null,60.49,962438400,82,0.57,1.26,9.76,
962510400,"Partly cloudy starting in the afternoon, continuing until evening.",962530661,962584453,0.03,0,0,null,0,null,61.53,962532000,84.72,0.6,5.29,9.54,
962596800,"Rain in the evening.",962617093,962670842,0.07,0.007,0.0919,962672400,0.82,"rain",68.88,962618400,87.47,0.74,5.46,7.03,
962683200,"Rain in the morning.",962703526,962757229,0.11,0.0065,0.1208,962701200,1,"rain",71.54,962701200,85,0.79,6.16,5.98,
962769600,"Clear throughout the day.",962789960,962843614,0.14,0,0,null,0,null,71.56,962791200,85.85,0.57,6.91,8.4,
962856000,"Light rain overnight.",962876396,962929998,0.18,0,0,null,0,null,63.63,962877600,80.48,0.5,6.35,9.62,
962942400,"Partly cloudy until evening.",962962833,963016379,0.22,0.0014,0.0164,962953200,0.79,"rain",63.3,962960400,78.66,0.53,9.26,9.68,
963028800,"Partly cloudy starting in the afternoon.",963049271,963102758,0.25,0,0,null,0,null,58.01,963050400,80.8,0.48,7.03,9.68,
963115200,"Partly cloudy throughout the day.",963135711,963189136,0.28,0,0,null,0,null,61.49,963136800,85.1,0.63,8.2,9.5,
963201600,"Partly cloudy throughout the day.",963222152,963275511,0.32,0.0036,0.0822,963219600,1,"rain",73.96,963219600,90.15,0.65,8.91,7.11,
963288000,"Partly cloudy until evening.",963308593,963361885,0.35,0,0,null,0,null,71.03,963313200,83.31,0.5,6.82,9.6,
963374400,"Partly cloudy in the evening.",963395036,963448257,0.38,0,0,null,0,null,63.81,963396000,82.61,0.48,4.83,9.71,
963460800,"Partly cloudy throughout the day.",963481480,963534627,0.41,0,0,null,0,null,61.69,963482400,83.42,0.63,5.53,9.65,
963547200,"Heavy rain until afternoon, starting again overnight.",963567925,963620995,0.44,0.0275,0.2676,963594000,1,"rain",67.61,963630000,74.37,0.8,5.2,9.28,
963633600,"Rain in the morning and overnight.",963654371,963707361,0.47,0.0091,0.0705,963648000,1,"rain",65.37,963658800,76.19,0.83,4.99,9.18,
963720000,"Heavy rain starting in the afternoon, continuing until evening.",963740818,963793725,0.5,0.0342,0.5556,963777600,0.87,"rain",64.45,963745200,79.45,0.84,1.97,6.71,
963806400,"Foggy in the morning.",963827265,963880088,0.53,0,0,null,0,null,65.15,963817200,83.73,0.78,2.76,5.75,
963892800,"Partly cloudy starting in the afternoon.",963913714,963966448,0.56,0.0008,0.0171,963964800,1,"rain",65.04,963964800,88.12,0.68,8.11,6.99,
963979200,"Rain until evening.",964000163,964052807,0.59,0.0164,0.0755,964029600,1,"rain",61.62,964054800,74.49,0.76,4.91,8.62,
964065600,"Partly cloudy until evening.",964086613,964139165,0.63,0.001,0.01,964087200,1,"rain",60.56,964087200,78.49,0.71,5.95,9.15,
964152000,"Rain overnight.",964173064,964225520,0.66,0.0002,0.0029,964231200,0.29,"rain",59.31,964173600,81.92,0.69,7.14,8.17,
964238400,"Partly cloudy starting in the afternoon, continuing until evening.",964259515,964311874,0.69,0.0045,0.0572,964242000,0.55,"rain",64.42,964260000,81.82,0.65,6.6,8.27,
964324800,"Partly cloudy throughout the day.",964345967,964398226,0.73,0.0001,0.0014,964396800,0.14,"rain",61.88,964346400,79.77,0.6,1.2,9.62,
964411200,"Light rain in the evening.",964432420,964484576,0.76,0.0026,0.0204,964486800,0.9,"rain",66.8,964422000,74.79,0.76,4.73,9.23,
964497600,"Rain overnight.",964518873,964570925,0.8,0.0034,0.0669,964569600,0.79,"rain",65.68,964515600,74.37,0.77,6.84,8.56,
964584000,"Heavy rain throughout the day.",964605327,964657272,0.83,0.0657,0.2327,964612800,1,"rain",64.78,964602000,71.61,0.94,8.67,5.92,
964670400,"Overcast throughout the day.",964691781,964743618,0.87,0.0045,0.0322,964684800,0.75,"rain",70.22,964753200,74.65,0.9,1.76,7.46,
964756800,"Mostly cloudy throughout the day.",964778236,964829962,0.91,0.0003,0.0029,964778400,0.29,"rain",67.34,964774800,80.02,0.81,4.45,8.38,
964843200,"Mostly cloudy throughout the day.",964864691,964916304,0.95,0.0072,0.1195,964915200,1,"rain",67.75,964868400,78.98,0.84,5.82,8.6,
964929600,"Heavy rain in the evening.",964951147,965002645,0.98,0.0243,0.5198,964998000,1,"rain",70.45,964944000,85.48,0.85,4.61,7.47,
965016000,"Mostly cloudy throughout the day.",965037602,965088984,0.02,0.0069,0.1335,965084400,0.7,"rain",73,965030400,87.68,0.85,4.34,8.14,
,,,,,,,,,,,,,,,,
965188800,"Rain overnight.",965210515,965261658,0.1,0.0131,0.1692,965260800,0.4,"rain",73.32,965199600,87.88,0.8,7.67,6.48,
965275200,"Rain in the evening.",965296972,965347993,0.13,0.0164,0.1677,965278800,1,"rain",72.88,965289600,82.39,0.87,5.95,6.88,
965361600,"Rain starting in the afternoon.",965383428,965434326,0.17,0.0244,0.1877,965440800,1,"rain",70.22,965379600,80.1,0.8,1.43,7.08,
965448000,"Clear throughout the day.",965469886,965520658,0.2,0,0,null,0,null,62.79,965469600,81.15,0.59,6.33,9.3,
965534400,"Mostly cloudy throughout the day.",965556343,965606989,0.24,0.0039,0.065,965606400,0.62,"rain",60.94,965556000,81.33,0.78,7.31,8.37,
965620800,"Rain in the morning.",965642800,965693319,0.27,0.0112,0.1323,965646000,1,"rain",74.77,965631600,90.99,0.78,9.05,6.33,
965707200,"Partly cloudy starting in the afternoon.",965729258,965779647,0.3,0,0,null,0,null,72.91,965728800,89.64,0.67,6.45,8.61,
965793600,"Light rain in the morning.",965815715,965865974,0.33,0.0056,0.0815,965865600,0.9,"rain",74.77,965818800,88.8,0.72,6.6,8.43,
965880000,"Partly cloudy throughout the day.",965902173,965952299,0.36,0.0002,0.0029,965948400,0.29,"rain",72.46,965952000,86.41,0.69,4.52,9.04,
965966400,"Heavy rain in the evening.",965988631,966038623,0.39,0.0368,0.62,966031200,1,"rain",66.42,966038400,82.89,0.75,2.03,6.95,
966052800,"Heavy rain starting in the afternoon, continuing until evening.",966075089,966124947,0.42,0.0234,0.387,966103200,0.83,"rain",64.31,966128400,74.52,0.85,8.03,8.43,
966139200,"Breezy in the morning.",966161546,966211269,0.45,0.0004,0.0055,966153600,0.55,"rain",63.45,966157200,70.36,0.82,11.07,9.59,
966225600,"Heavy rain until evening.",966248004,966297589,0.48,0.0489,0.3135,966272400,1,"rain",63.83,966265200,72.59,0.9,6.57,7.7,
966312000,"Partly cloudy until afternoon.",966334462,966383909,0.51,0.0001,0.0021,966312000,0.21,"rain",63.88,966330000,82.01,0.74,4.36,9.7,
966398400,"Breezy in the afternoon.",966420920,966470228,0.54,0,0,null,0,null,69.31,966481200,85.17,0.64,7.79,7.71,
966484800,"Mostly cloudy starting in the afternoon.",966507377,966556545,0.58,0,0,null,0,null,62.28,966506400,75.41,0.61,6.33,9.63,
966571200,"Light rain in the afternoon.",966593835,966642862,0.61,0.0046,0.0481,966625200,1,"rain",63.18,966654000,69.95,0.87,3.4,7.02,
966657600,"Partly cloudy throughout the day.",966680293,966729178,0.64,0.0001,0.0021,966675600,0.21,"rain",60.23,966679200,76.41,0.7,7.13,8.67,
966744000,"Partly cloudy until afternoon.",966766750,966815492,0.68,0.0001,0.0029,966765600,0.29,"rain",58.9,966769200,73.96,0.59,7.14,9.62,
,,,,,,,,,,,,,,,,
966916800,"Mostly cloudy overnight.",966939665,966988119,0.75,0.0001,0.0029,966938400,0.29,"rain",55.44,966934800,78.5,0.69,6.01,9.58,
967003200,"Mostly cloudy throughout the day.",967026122,967074430,0.79,0.0005,0.0071,967060800,0.4,"rain",63.24,967024800,76.17,0.76,8.07,9.22,
967089600,"Foggy in the morning.",967112579,967160741,0.82,0,0,null,0,null,66.74,967107600,81.53,0.8,2.39,5.5,
967176000,"Partly cloudy in the evening.",967199036,967247052,0.86,0.0001,0.0029,967183200,0.29,"rain",64.36,967201200,82.2,0.64,4.58,8.93,
967262400,"Partly cloudy starting in the afternoon, continuing until evening.",967285493,967333361,0.9,0.0002,0.0029,967287600,0.29,"rain",61.19,967284000,82.73,0.68,3.84,9.05,
967348800,"Rain overnight.",967371950,967419670,0.94,0.0105,0.1509,967431600,1,"rain",63.69,967370400,81.99,0.68,5.57,7.22,
967435200,"Foggy in the morning.",967458407,967505978,0.97,0.0046,0.0365,967435200,1,"rain",67.79,967449600,80.21,0.85,5.9,7.18,
967521600,"Light rain starting in the afternoon, continuing until evening.",967544864,967592285,0.01,0.0028,0.0217,967575600,1,"rain",67.34,967600800,75.32,0.87,10.69,7.23,
967608000,"Light rain in the evening.",967631320,967678591,0.05,0.0059,0.0865,967665600,0.79,"rain",65.75,967633200,79.97,0.88,6.67,8.12,
967694400,"Rain until afternoon.",967717776,967764897,0.08,0.0117,0.1622,967737600,1,"rain",73.33,967716000,84.02,0.86,7.3,7.42,
967780800,"Light rain starting in the afternoon, continuing until evening.",967804233,967851203,0.12,0.0049,0.0527,967834800,1,"rain",73.9,967798800,85.02,0.86,4.2,9,
967867200,"Heavy rain in the evening.",967890689,967937507,0.15,0.0636,1.2539,967939200,1,"rain",72.37,967939200,86.31,0.73,4.89,8.33,
967953600,"Heavy rain starting in the afternoon.",967977145,968023811,0.18,0.0794,0.7581,968011200,0.88,"rain",71.67,968032800,83.28,0.88,2.33,8.37,
968040000,"Breezy in the evening, with light rain starting in the afternoon, continuing until evening.",968063601,968110115,0.22,0.002,0.02,968108400,1,"rain",60.98,968112000,83.1,0.83,3.05,7.72,
968126400,"Breezy and partly cloudy in the morning.",968150057,968196418,0.25,0,0,null,0,null,54.01,968209200,68.17,0.55,12.28,9.66,
968212800,"Partly cloudy starting in the afternoon, continuing until evening.",968236513,968282721,0.28,0,0,null,0,null,52.07,968227200,69.52,0.62,6.79,9.69,
968299200,"Partly cloudy until afternoon.",968322969,968369023,0.31,0.0001,0.0029,968313600,0.29,"rain",49.86,968320800,72.23,0.73,2.46,9.53,
968385600,"Partly cloudy throughout the day.",968409425,968455325,0.34,0.0002,0.0029,968414400,0.29,"rain",53.13,968407200,75.61,0.81,7.41,9.02,
968472000,"Partly cloudy in the morning.",968495880,968541627,0.37,0.0001,0.0021,968493600,0.21,"rain",64.42,968486400,84.23,0.78,5.8,8.73,
968558400,"Foggy in the morning.",968582336,968627928,0.4,0,0,null,0,null,66.21,968580000,84.86,0.82,3.85,6.2,
968644800,"Mostly cloudy throughout the day.",968668792,968714229,0.43,0.0004,0.01,968666400,1,"rain",65.32,968670000,80.57,0.82,5.08,6.66,
,,,,,,,,,,,,,,,,
968817600,"Rain in the morning.",968841703,968886830,0.48,0.0111,0.1378,968839200,0.79,"rain",65.04,968900400,79.39,0.76,4.56,9.14,
968904000,"Heavy rain overnight.",968928159,968973130,0.53,0.0001,0.0029,968925600,0.29,"rain",56.27,968929200,79.81,0.65,0.83,9.71,
968990400,"Light rain in the morning.",969014614,969059430,0.56,0.0711,0.9037,968997600,1,"rain",59.42,969073200,72.45,0.73,9.17,8.36,
969076800,"Partly cloudy until evening.",969101070,969145730,0.59,0.0001,0.0021,969145200,0.21,"rain",52.49,969102000,65.71,0.67,8.38,9.7,
969163200,"Clear throughout the day.",969187526,969232030,0.63,0,0,null,0,null,49.34,969188400,70.07,0.64,8.11,9.72,
969249600,"Partly cloudy throughout the day.",969273982,969318330,0.66,0.0043,0.1021,969321600,1,"rain",55.15,969267600,73.68,0.72,5.82,9.5,
969336000,"Heavy rain throughout the day.",969360438,969404629,0.7,0.0631,0.3873,969411600,1,"rain",61.8,969350400,73.25,0.93,4.41,6.29,
969422400,"Light rain in the evening.",969446894,969490929,0.74,0.0065,0.0204,969505200,0.88,"rain",59.8,969447600,84.67,0.74,8.39,9,
969508800,"Light rain in the morning.",969533350,969577229,0.77,0.0041,0.0145,969512400,0.29,"rain",60.22,969591600,75.41,0.63,9.77,9.43,
969595200,"Mostly cloudy overnight.",969619807,969663529,0.81,0,0,null,0,null,52.06,969620400,69.73,0.67,3.43,9.39,
969681600,"Foggy in the evening.",969706263,969749828,0.85,0.0008,0.006,969724800,0.6,"rain",56.71,969681600,68.67,0.91,3.58,6.67,
969768000,"Foggy in the morning.",969792720,969836128,0.89,0.0066,0.1321,969840000,1,"rain",54.55,969840000,75.41,0.88,4.45,5.2,
969854400,"Breezy overnight, with heavy rain throughout the day.",969879176,969922429,0.92,0.0346,0.2945,969933600,1,"rain",49.37,969937200,60.1,0.78,7.94,8.87,
969940800,"Breezy in the morning, with rain until afternoon.",969965633,970008729,0.96,0.0383,0.2118,969940800,1,"rain",48.9,969940800,59.9,0.89,11.98,7.95,
970027200,"Clear throughout the day.",970052091,970095030,0.01,0.0003,0.0045,970048800,0.45,"rain",45.74,970052400,68.61,0.76,5.05,9.54,
970113600,"Partly cloudy starting in the afternoon.",970138548,970181331,0.04,0.0002,0.004,970135200,0.4,"rain",50.58,970138800,68.5,0.76,5.15,8.5,
970200000,"Clear throughout the day.",970225006,970267632,0.07,0,0,null,0,null,43.06,970225200,61.29,0.63,5.67,9.74,
970286400,"Partly cloudy overnight.",970311464,970353933,0.1,0.0001,0.0021,970318800,0.21,"rain",40.11,970311600,67.6,0.75,1.2,9.65,
970372800,"Partly cloudy throughout the day.",970397922,970440235,0.13,0.0002,0.0029,970401600,0.29,"rain",48.5,970390800,71.57,0.8,2.5,8.11,
970459200,"Partly cloudy until afternoon.",970484380,970526537,0.16,0.0007,0.01,970480800,1,"rain",53.85,970473600,74.67,0.79,3.26,8.04,
970545600,"Partly cloudy starting in the afternoon, continuing until evening.",970570839,970612840,0.2,0.0001,0.0029,970556400,0.29,"rain",56.77,970556400,81.54,0.76,7.53,7.76,
,,,,,,,,,,,,,,,,
970718400,"Foggy overnight.",970743757,970785447,0.26,0.0031,0.0638,970718400,1,"rain",60.53,970743600,66.67,0.85,6.69,8.22,
970804800,"Foggy in the morning.",970830217,970871751,0.29,0.0004,0.0049,970812000,0.49,"rain",54.99,970876800,74.63,0.84,4.84,4.62,
970891200,"Partly cloudy until evening.",970916677,970958056,0.32,0.0001,0.0021,970909200,0.21,"rain",46.23,970963200,60.77,0.62,9.63,10,
970977600,"Partly cloudy starting in the afternoon, continuing until evening.",971003137,971044362,0.35,0,0,null,0,null,38.49,971002800,52.51,0.62,7.68,10,
971064000,"Mostly cloudy throughout the day.",971089598,971130668,0.38,0,0,null,0,null,36.22,971085600,49.18,0.66,8.5,9.91,
971150400,"Mostly cloudy throughout the day.",971176059,971216974,0.41,0,0,null,0,null,37.33,971154000,57.05,0.72,8.78,9.74,
971236800,"Clear throughout the day.",971262520,971303282,0.44,0,0,null,0,null,45.4,971251200,66.79,0.61,9.48,9.7,
971323200,"Clear throughout the day.",971348982,971389590,0.47,0,0,null,0,null,43.74,971344800,70.45,0.66,4.91,9.63,
971409600,"Clear throughout the day.",971435444,971475899,0.52,0,0,null,0,null,46.97,971431200,73.3,0.62,5.3,9.46,
971496000,"Partly cloudy starting in the afternoon, continuing until evening.",971521907,971562209,0.54,0,0,null,0,null,51.05,971521200,77.11,0.66,6.11,9.62,
971582400,"Partly cloudy throughout the day.",971608370,971648519,0.58,0,0,null,0,null,54.55,971596800,78.37,0.67,3.78,9.65,
971668800,"Mostly cloudy throughout the day.",971694833,971734831,0.61,0.0007,0.0078,971733600,0.49,"rain",56.81,971686800,66.22,0.91,7.49,6.89,
971755200,"Light rain starting in the afternoon, continuing until evening.",971781297,971821143,0.65,0.0035,0.0233,971816400,1,"rain",54.37,971780400,60.79,0.9,8.14,8.8,
,,,,,,,,,,,,,,,,
971928000,"Clear throughout the day.",971954225,971993771,0.72,0,0,null,0,null,49.22,972010800,64.96,0.67,9.6,9.61,
972014400,"Clear throughout the day.",972040690,972080086,0.76,0.0001,0.0021,972032400,0.21,"rain",41.83,972039600,67.6,0.75,3.93,9.29,
972100800,"Clear throughout the day.",972127155,972166402,0.8,0,0,null,0,null,47.59,972129600,73.99,0.79,5.31,7.03,
972187200,"Clear throughout the day.",972213621,972252720,0.84,0.0001,0.0029,972201600,0.29,"rain",47.04,972266400,64.44,0.57,6.18,9.12,
972273600,"Partly cloudy in the evening.",972300087,972339038,0.87,0,0,null,0,null,42.51,972298800,63.53,0.6,3.64,9.64,
972360000,"Partly cloudy until afternoon.",972386553,972425358,0.91,0,0,null,0,null,45.24,972367200,64.45,0.78,5.86,9.7,
972446400,"Partly cloudy in the morning.",972473020,972511679,0.94,0,0,null,0,null,49.77,972464400,72.99,0.77,1.51,8.59,
972532800,"Foggy in the morning.",972559487,972598001,0.98,0.0003,0.0049,972558000,0.49,"rain",51.18,972561600,65.03,0.89,2.09,4.45,
972619200,"Foggy in the morning.",972645954,972684324,0.02,0.0004,0.0036,972648000,0.36,"rain",47.23,972691200,69.27,0.84,4.24,4.81,
972705600,"Windy until afternoon.",972732422,972770649,0.05,0.0001,0.0029,972738000,0.29,"rain",42.4,972792000,61.6,0.54,13.59,8.89,
972795600,"Mostly cloudy starting in the afternoon, continuing until evening.",972818890,972856974,0.08,0,0,null,0,null,37.91,972820800,53.02,0.42,12.13,9.72,
972882000,"Partly cloudy until evening.",972905359,972943302,0.11,0,0,null,0,null,35.89,972900000,53.96,0.44,10.73,9.57,
972968400,"Clear throughout the day.",972991827,973029630,0.14,0,0,null,0,null,40.34,972986400,61,0.51,11.76,9.75,
973054800,"Clear throughout the day.",973078296,973115960,0.17,0,0,null,0,null,39.74,973076400,62.15,0.54,8.79,9.75,
973141200,"Partly cloudy starting in the afternoon, continuing until evening.",973164765,973202291,0.2,0,0,null,0,null,41.4,973162800,66.6,0.5,6.75,9.72,
973227600,"Mostly cloudy in the evening.",973251234,973288624,0.23,0,0,null,0,null,42.02,973249200,66.22,0.56,1.61,9.77,
973314000,"Partly cloudy throughout the day.",973337704,973374959,0.26,0,0,null,0,null,48.11,973382400,65.29,0.61,6.36,9.58,
973400400,"Mostly cloudy until afternoon.",973424174,973461295,0.29,0,0,null,0,null,42.11,973483200,52.88,0.55,10.33,9.63,
973486800,"Clear throughout the day.",973510643,973547632,0.32,0,0,null,0,null,37.19,973508400,56.29,0.56,7.87,9.63,
973573200,"Partly cloudy until afternoon.",973597113,973633971,0.35,0,0,null,0,null,37.56,973598400,60.51,0.62,4.79,9.76,
973659600,"Partly cloudy throughout the day.",973683583,973720312,0.39,0,0,null,0,null,42.11,973670400,62.21,0.71,0.42,9.63,
973746000,"Rain in the evening.",973770053,973806654,0.42,0.0089,0.0644,973821600,1,"rain",48.47,973764000,64.99,0.78,4.44,8.33,
973832400,"Windy overnight, with rain in the morning.",973856523,973892998,0.45,0.0214,0.1408,973839600,1,"rain",51.09,973900800,64.76,0.8,9.29,8.84,
973918800,"Windy in the morning.",973942993,973979343,0.48,0,0,null,0,null,46.33,974001600,59.14,0.69,15.95,9.89,
974005200,"Overcast throughout the day.",974029463,974065691,0.53,0,0,null,0,null,44.32,974023200,53.57,0.71,6.97,9.87,
974091600,"Mostly cloudy throughout the day.",974115933,974152040,0.56,0.0001,0.0021,974160000,0.21,"rain",46.23,974113200,54.64,0.75,2.45,9.71,
974178000,"Rain until evening.",974202402,974238391,0.6,0.0105,0.065,974221200,1,"rain",38.75,974260800,53.26,0.84,4.1,7.5,
974264400,"Mostly cloudy throughout the day.",974288872,974324744,0.64,0,0,null,0,null,35.19,974286000,46.96,0.59,10.92,9.72,
974350800,"Mostly cloudy throughout the day.",974375341,974411098,0.67,0.0001,0.0018,974433600,0.18,"rain",31.79,974376000,48.17,0.63,7.23,9.59,
974437200,"Partly cloudy until afternoon.",974461810,974497455,0.71,0.0001,0.0029,974440800,0.29,"rain",38.66,974520000,54.22,0.63,10.03,9.6,
974523600,"Partly cloudy throughout the day.",974548279,974583813,0.75,0,0,null,0,null,32,974548800,45.33,0.59,7.86,9.66,
974610000,"Partly cloudy until evening.",974634747,974670173,0.79,0.0003,0.0076,974678400,0.45,"rain",29.01,974692800,38.98,0.61,5.8,9.36,
974696400,"Light rain in the evening.",974721215,974756536,0.82,0.0033,0.0461,974761200,0.88,"rain",23.82,974714400,46,0.77,6.24,7.53,
974782800,"Mostly cloudy until evening.",974807682,974842900,0.86,0,0,null,0,null,28.08,974808000,38.5,0.57,12.94,9.64,
,,,,,,,,,,,,,,,,
974955600,"Partly cloudy overnight.",974980615,975015634,0.93,0,0,null,0,null,23.76,974980800,35.77,0.47,8.26,10,
975042000,"Mostly cloudy until afternoon.",975067081,975102005,0.96,0,0,null,0,null,23.32,975067200,42.31,0.54,1.22,10,
975128400,"Rain overnight.",975153546,975188377,0.99,0.0005,0.0123,975196800,0.21,"rain",24.6,975146400,52.19,0.72,6.01,10,
975214800,"Windy in the morning, with rain throughout the day.",975240010,975274751,0.03,0.0449,0.1384,975232800,1,"rain",44.94,975214800,60.62,0.94,3.62,7.11,
